Country,Year,Status,Life expectancy ,Adult Mortality,infant deaths,Alcohol,percentage expenditure,Hepatitis B,Measles , BMI ,under-five deaths ,Polio,Total expenditure,Diphtheria , HIV/AIDS,GDP,Population, thinness  1-19 years, thinness 5-9 years,Income composition of resources,Schooling
Nicaragua,2011-01-01,Developing,74.5,147.0,3,3.39,321.6132593,98.0,0,5.9,3,99.0,6.39,98.0,0.1,1682.957924,58782.0,1.8,1.8,0.62,11.5
Nicaragua,2010-01-01,Developing,73.2,154.0,3,3.38,302.7045411,98.0,0,5.2,3,99.0,6.58,98.0,0.1,1526.497938,5737723.0,1.9,1.8,0.614,11.4
Nicaragua,2009-01-01,Developing,73.2,163.0,3,3.36,292.753101,98.0,0,49.4,3,99.0,6.82,98.0,0.2,1464.497754,5666581.0,1.9,1.8,0.613,11.3
Nicaragua,2008-01-01,Developing,72.5,169.0,3,3.64,275.064434,97.0,0,48.6,3,97.0,6.98,97.0,0.2,1518.85386,559456.0,1.9,1.8,0.607,11.1
Nicaragua,2007-01-01,Developing,72.5,173.0,3,3.83,253.0007812,93.0,0,47.9,4,93.0,6.91,93.0,0.2,1344.31871,552216.0,2.0,1.9,0.601,11.0
Nicaragua,2006-01-01,Developing,73.0,17.0,3,3.69,21.41123529,88.0,0,47.1,4,88.0,6.33,88.0,0.3,124.992617,545211.0,2.0,1.9,0.597,11.0
Nicaragua,2005-01-01,Developing,71.2,194.0,3,3.7,218.5716179,86.0,0,46.4,4,87.0,6.11,86.0,0.3,1175.116225,5379328.0,2.0,1.9,0.592,11.0
Nicaragua,2003-01-01,Developing,76.0,198.0,4,3.77,2.542436908,86.0,0,44.9,5,86.0,6.12,86.0,0.3,115.565314,524879.0,2.1,2.0,0.583,11.0
Nicaragua,2002-01-01,Developing,75.0,197.0,4,3.5,2.092343893,85.0,0,44.2,5,85.0,5.71,85.0,0.4,11.147277,5171734.0,2.2,2.1,0.577,10.7
Nicaragua,2001-01-01,Developing,73.0,193.0,4,3.51,22.35595448,87.0,0,43.5,5,89.0,5.26,87.0,0.4,143.6758,5175.0,2.2,2.1,0.57,10.4
Nicaragua,2000-01-01,Developing,73.0,192.0,4,3.61,15.25518816,83.0,0,42.8,5,85.0,5.39,83.0,0.4,116.2743,526796.0,2.2,2.1,0.562,10.1
Niue,2013-01-01,Developing,69.22493169398908,164.79644808743168,0,0.01,0.0,99.0,0,77.3,0,99.0,7.2,99.0,0.1,7483.158469138474,12753375.120052494,0.1,0.1,0.6275510645976182,11.992792792792793
Norway,2015-01-01,Developed,81.8,59.0,0,5.97,0.0,80.94046121593291,14,61.2,0,95.0,5.9381895280235995,95.0,0.1,7455.24654,518867.0,0.8,0.7,0.948,17.7
Norway,2014-01-01,Developed,81.6,61.0,0,6.06,177.6382878,80.94046121593291,3,6.8,0,93.0,9.72,93.0,0.1,975.49856,5137232.0,0.8,0.7,0.945,17.7
Norway,2013-01-01,Developed,81.5,62.0,0,6.21,234.782883,80.94046121593291,8,6.3,0,94.0,9.39,94.0,0.1,1291.435,579623.0,0.8,0.7,0.942,17.5
Norway,2011-01-01,Developed,81.1,67.0,0,6.53,277.3550522,80.94046121593291,39,59.4,0,94.0,9.14,94.0,0.1,1574.9861,495388.0,0.7,0.7,0.939,17.6
Norway,2009-01-01,Developed,89.0,67.0,0,6.68,142.3749426,80.94046121593291,2,58.5,0,94.0,9.49,94.0,0.1,817.77681,4828726.0,0.7,0.7,0.936,17.4
Norway,2004-01-01,Developed,79.8,77.0,0,6.22,1009.825011,80.94046121593291,7,55.9,0,92.0,9.44,92.0,0.1,5757.26916,459191.0,0.8,0.7,0.924,17.5
Norway,2003-01-01,Developed,79.4,78.0,0,6.04,880.7380617,80.94046121593291,8,55.3,0,92.0,9.85,92.0,0.1,5111.65445,4564855.0,0.8,0.7,0.918,17.1
Norway,2002-01-01,Developed,78.9,81.0,0,5.89,749.6823382,80.94046121593291,5,54.6,0,93.0,9.62,93.0,0.1,4361.1538,4538159.0,0.8,0.7,0.916,17.1
Oman,2015-01-01,Developing,76.6,99.0,1,4.602860787172012,0.0,99.0,0,54.6,1,99.0,5.9381895280235995,99.0,0.1,16627.36433,12753375.120052494,7.1,6.9,0.795,13.7
Oman,2014-01-01,Developing,76.4,11.0,1,0.4,166.1913728,99.0,0,53.5,1,99.0,3.55,99.0,0.1,2458.45226,12753375.120052494,7.1,6.9,0.796,13.7
Oman,2011-01-01,Developing,75.8,15.0,1,0.54,158.27708,99.0,5,52.0,1,99.0,2.49,99.0,0.1,2986.36,12753375.120052494,6.9,6.8,0.797,13.6
Oman,2010-01-01,Developing,75.6,16.0,1,0.56,129.2260751,99.0,3,51.8,1,99.0,2.74,99.0,0.1,1928.74739,12753375.120052494,6.9,6.8,0.797,13.5
Oman,2009-01-01,Developing,75.4,18.0,1,0.56,1040.629462,98.0,19,51.5,1,96.0,2.83,98.0,0.1,16784.34616,12753375.120052494,6.9,6.8,0.782,12.4
Oman,2008-01-01,Developing,75.2,19.0,1,0.57,123.0966298,99.0,18,51.1,1,97.0,2.1,99.0,0.1,2275.3536,12753375.120052494,6.9,6.8,0.765,11.9
Oman,2007-01-01,Developing,74.9,113.0,1,0.57,88.45038011,99.0,24,5.6,1,97.0,2.43,99.0,0.1,1585.13226,12753375.120052494,7.0,6.8,0.753,11.5
Oman,2006-01-01,Developing,74.7,115.0,1,0.58,78.51141,99.0,13,5.1,1,98.0,2.31,98.0,0.1,1448.55,12753375.120052494,7.0,6.8,0.748,11.6
Oman,2005-01-01,Developing,74.3,118.0,1,0.63,854.0115758,99.0,25,49.5,1,99.0,2.59,99.0,0.1,12376.97936,12753375.120052494,7.0,6.8,0.742,11.5
Oman,2004-01-01,Developing,74.0,122.0,1,0.61,70.46762486,99.0,18,48.9,1,99.0,2.98,99.0,0.1,1129.28886,12753375.120052494,7.1,6.8,0.734,11.5
Oman,2003-01-01,Developing,73.6,127.0,1,0.56,65.65631302,99.0,1,48.1,1,99.0,3.17,99.0,0.1,969.8126,12753375.120052494,7.1,6.8,0.725,11.2
Oman,2002-01-01,Developing,73.3,13.0,1,0.54,585.9170945,99.0,5,47.3,1,99.0,3.18,99.0,0.1,8629.11774,12753375.120052494,7.1,6.8,0.716,11.0
Oman,2001-01-01,Developing,72.9,134.0,1,0.55,564.5425663,99.0,15,46.5,1,99.0,3.8,99.0,0.1,8476.61511,12753375.120052494,7.1,6.9,0.705,10.7
Palau,2013-01-01,Developing,69.22493169398908,164.79644808743168,0,4.602860787172012,344.6906308,99.0,0,83.3,0,99.0,9.27,99.0,0.1,1932.12237,292.0,0.1,0.1,0.779,14.2
Panama,2015-01-01,Developing,77.8,118.0,1,4.602860787172012,0.0,73.0,0,57.8,1,72.0,5.9381895280235995,73.0,0.1,13134.4367,3969249.0,1.9,1.8,0.785,13.0
Panama,2012-01-01,Developing,77.2,12.0,1,6.95,201.7490628,85.0,0,55.6,1,87.0,7.25,85.0,0.1,1589.82713,3772938.0,1.9,1.9,0.765,12.8
Panama,2011-01-01,Developing,77.3,121.0,1,6.9,119.2124275,87.0,4,54.9,1,91.0,7.5,87.0,0.1,927.723171,377782.0,2.0,1.9,0.758,12.9
Panama,2009-01-01,Developing,76.8,127.0,1,6.87,1092.155356,85.0,0,53.4,2,85.0,7.56,85.0,0.1,7429.628274,3579385.0,2.0,1.9,0.755,12.8
Panama,2008-01-01,Developing,76.5,127.0,1,6.74,956.8229765,86.0,0,52.7,2,86.0,6.75,86.0,0.1,6973.9284,3516268.0,2.0,2.0,0.75,12.8
Panama,2007-01-01,Developing,76.4,124.0,1,6.16,76.2508038,85.0,0,51.9,2,84.0,6.31,85.0,0.2,668.8667,345387.0,2.1,2.0,0.743,12.9
Panama,2006-01-01,Developing,76.2,125.0,1,5.72,631.1251711,88.0,0,51.1,2,98.0,7.0,88.0,0.1,5348.518399,339195.0,2.1,2.0,0.744,12.9
Panama,2005-01-01,Developing,75.8,122.0,1,5.53,623.9100503,92.0,0,5.3,2,88.0,7.48,92.0,0.1,4916.54886,333465.0,2.1,2.1,0.74,12.9
Panama,2004-01-01,Developing,75.8,123.0,1,5.69,527.60848,95.0,0,49.5,2,92.0,8.9,95.0,0.2,4591.892776,3269541.0,2.2,2.1,0.733,12.8
Panama,2003-01-01,Developing,75.5,126.0,1,5.52,58.45976019,98.0,0,48.6,2,95.0,7.6,98.0,0.1,4267.13578,329174.0,2.2,2.2,0.728,12.8
Panama,2002-01-01,Developing,75.7,125.0,1,5.52,78.80940216,98.0,0,47.8,2,99.0,8.3,99.0,0.2,4126.14671,3149265.0,2.3,2.2,0.725,12.6
Panama,2001-01-01,Developing,75.5,124.0,2,5.43,7.320514461,98.0,0,46.9,2,95.0,7.72,99.0,0.1,446.372833,389684.0,2.3,2.3,0.721,12.4
Panama,2000-01-01,Developing,75.7,121.0,2,5.58,9.87102142,80.94046121593291,0,45.9,2,99.0,7.76,98.0,0.2,46.29935,33347.0,2.4,2.3,0.716,12.1
Papua New Guinea,2015-01-01,Developing,62.9,275.0,10,4.602860787172012,0.0,67.0,38,48.6,12,74.0,5.9381895280235995,73.0,0.6,7483.158469138474,7919825.0,1.3,1.3,0.515,10.0
Papua New Guinea,2012-01-01,Developing,62.2,284.0,10,0.01,31.6357652,68.0,0,46.4,13,81.0,4.55,74.0,1.0,271.318741,743836.0,1.3,1.3,0.501,9.9
Papua New Guinea,2011-01-01,Developing,62.0,285.0,10,0.88,23.40731286,66.0,0,45.7,13,69.0,4.94,72.0,1.0,177.867119,7269348.0,1.3,1.3,0.494,9.9
Papua New Guinea,2009-01-01,Developing,61.6,288.0,11,0.82,20.53327531,66.0,0,44.2,14,79.0,4.36,73.0,1.1,1166.66337,6947447.0,1.4,1.3,0.477,9.2
Papua New Guinea,2008-01-01,Developing,61.4,29.0,11,0.81,103.7277727,59.0,0,43.4,14,76.0,4.6,63.0,1.3,1178.72469,6787187.0,1.4,1.3,0.469,8.9
Papua New Guinea,2007-01-01,Developing,61.1,295.0,11,0.71,85.7175381,61.0,0,42.7,14,72.0,4.4,71.0,1.4,956.668952,6627922.0,1.4,1.3,0.461,8.6
Papua New Guinea,2006-01-01,Developing,68.0,299.0,11,0.64,126.6142137,71.0,1,41.9,14,67.0,5.92,72.0,1.5,854.346921,647272.0,1.4,1.4,0.454,8.2
Paraguay,2015-01-01,Developing,74.0,146.0,2,4.602860787172012,0.0,93.0,0,5.2,3,89.0,5.9381895280235995,93.0,0.2,419.367724,6639119.0,2.0,1.9,0.692,12.3
Paraguay,2014-01-01,Developing,73.9,147.0,3,0.01,561.7684701,87.0,0,49.4,3,83.0,9.81,87.0,0.2,4712.822736,6552584.0,2.0,1.9,0.688,12.3
Paraguay,2012-01-01,Developing,73.6,148.0,3,5.36,441.8446244,87.0,0,47.9,3,83.0,1.33,87.0,0.1,3855.537735,6379219.0,2.0,2.0,0.679,12.3
Paraguay,2011-01-01,Developing,73.4,15.0,3,5.79,472.1932825,89.0,0,47.1,3,84.0,9.42,89.0,0.1,3988.11894,6293783.0,2.1,2.0,0.675,12.3
Paraguay,2010-01-01,Developing,73.2,152.0,3,5.65,359.9760397,89.0,0,46.4,3,85.0,9.1,89.0,0.1,3225.591754,629877.0,2.1,2.0,0.664,12.4
Paraguay,2009-01-01,Developing,73.0,155.0,3,5.39,30.93519548,85.0,0,45.6,3,81.0,9.14,85.0,0.1,2599.596259,6127837.0,2.1,2.0,0.663,12.1
Paraguay,2008-01-01,Developing,72.7,157.0,3,6.14,34.73924576,87.0,0,44.9,4,85.0,7.6,89.0,0.1,359.992184,647117.0,2.1,2.1,0.654,11.9
Paraguay,2007-01-01,Developing,72.5,159.0,3,5.61,318.6201852,86.0,0,44.2,4,95.0,6.41,95.0,0.1,2312.192926,5966159.0,2.2,2.1,0.649,12.0
Paraguay,2006-01-01,Developing,72.3,161.0,3,5.61,26.18072382,92.0,0,43.5,4,98.0,6.43,98.0,0.2,189.71539,5882796.0,2.2,2.2,0.648,12.1
Paraguay,2005-01-01,Developing,72.1,163.0,3,6.38,20.68037294,92.0,0,42.8,4,96.0,6.7,96.0,0.2,157.145691,5795494.0,2.3,2.2,0.646,12.3
Paraguay,2003-01-01,Developing,71.7,166.0,4,6.64,155.4233076,86.0,0,41.3,4,86.0,5.99,86.0,0.1,1174.779347,56795.0,2.4,2.3,0.642,12.7
Paraguay,2002-01-01,Developing,71.5,168.0,4,5.66,152.8293973,80.94046121593291,0,4.6,4,87.0,6.77,87.0,0.1,1148.229882,558611.0,2.4,2.3,0.632,12.2
Paraguay,2000-01-01,Developing,79.0,172.0,4,6.78,273.5758769,80.94046121593291,0,39.1,5,86.0,8.1,86.0,0.1,1545.626423,5327.0,2.5,2.4,0.625,11.6
Peru,2014-01-01,Developing,75.3,125.0,8,0.01,973.728675,88.0,0,54.9,10,78.0,5.47,88.0,0.1,6491.5245,3973354.0,1.1,1.1,0.735,13.4
Peru,2013-01-01,Developing,75.3,125.0,8,5.38,946.6521165,88.0,0,54.2,11,71.0,5.23,88.0,0.1,6583.116248,3565716.0,1.1,1.1,0.731,13.4
Peru,2012-01-01,Developing,74.9,129.0,9,5.14,885.9858185,95.0,0,53.6,11,94.0,5.18,95.0,0.1,6387.785281,3158966.0,1.1,1.1,0.725,13.4
Peru,2011-01-01,Developing,74.5,133.0,9,4.83,759.5380695,91.0,0,52.9,12,91.0,4.93,91.0,0.2,5771.565878,29759989.0,1.1,1.1,0.721,13.4
Peru,2010-01-01,Developing,73.7,14.0,10,4.72,69.43934508,93.0,0,52.2,12,92.0,5.3,93.0,0.2,522.493191,29373646.0,1.1,1.1,0.708,13.3
Peru,2009-01-01,Developing,73.8,14.0,10,4.69,570.4532468,93.0,0,51.5,13,92.0,5.36,93.0,0.3,4166.93387,29157.0,1.2,1.2,0.706,13.3
Peru,2008-01-01,Developing,73.9,138.0,11,4.85,58.4989742,93.0,1,5.8,14,93.0,4.73,93.0,0.3,428.87811,2864198.0,1.2,1.2,0.7,13.2
Peru,2007-01-01,Developing,74.0,133.0,11,4.29,516.4037021,93.0,0,5.2,15,93.0,4.6,93.0,0.3,3611.2147,28292724.0,1.2,1.2,0.696,13.2
Peru,2006-01-01,Developing,74.2,134.0,12,4.22,448.7670462,94.0,0,49.5,15,94.0,4.47,94.0,0.4,3171.49856,27949944.0,1.2,1.2,0.693,13.0
Peru,2005-01-01,Developing,72.8,148.0,13,4.44,411.5645653,94.0,0,48.8,16,66.0,4.72,77.0,0.4,2754.7829,276141.0,1.3,1.3,0.692,13.0
Peru,2004-01-01,Developing,72.2,151.0,14,4.27,356.9393805,92.0,0,48.1,18,81.0,4.56,86.0,0.4,2448.143899,27273194.0,1.3,1.3,0.685,12.8
Peru,2003-01-01,Developing,72.1,152.0,15,4.5,34.70333523,65.0,0,47.4,19,95.0,4.6,94.0,0.4,218.25997,26937738.0,1.3,1.3,0.686,13.3
Peru,2002-01-01,Developing,72.6,144.0,16,4.03,40.53777863,80.94046121593291,0,46.7,20,95.0,4.94,95.0,0.4,259.192958,2661467.0,1.4,1.4,0.686,13.9
Peru,2000-01-01,Developing,71.4,154.0,18,4.59,297.5112337,80.94046121593291,1,45.4,24,93.0,4.83,98.0,0.5,1996.719689,25914879.0,1.4,1.4,0.674,13.5
Poland,2014-01-01,Developed,77.3,12.0,2,10.71,243.808475,96.0,0,61.1,2,94.0,6.35,98.0,0.1,14341.675,3811735.0,1.9,2.1,0.85,16.4
Poland,2013-01-01,Developed,77.1,12.0,2,11.63,23.43533487,96.0,84,6.4,2,95.0,6.4,99.0,0.1,1378.54911,384196.0,2.0,2.1,0.838,15.4
Poland,2012-01-01,Developed,76.8,125.0,2,10.81,230.040097,97.0,71,59.7,2,95.0,6.62,99.0,0.1,13145.1484,3863164.0,2.0,2.1,0.834,15.3
Poland,2011-01-01,Developed,76.7,128.0,2,10.93,250.0773782,98.0,0,59.1,2,96.0,6.7,99.0,0.1,13893.18768,3863255.0,2.0,2.2,0.829,15.4
Poland,2010-01-01,Developed,76.3,13.0,2,10.59,220.4916851,98.0,13,58.4,2,96.0,6.88,99.0,0.1,12599.52486,3842794.0,2.1,2.2,0.822,15.1
Poland,2007-01-01,Developed,75.3,144.0,2,10.9,14.3042452,98.0,40,56.6,3,99.0,6.28,99.0,0.1,1126.31852,381256.0,2.2,2.4,0.808,15.0
Poland,2003-01-01,Developed,74.7,142.0,3,9.06,542.0235,97.0,48,54.5,3,98.0,6.22,99.0,0.1,5693.52416,382457.0,2.4,2.6,0.796,15.3
Poland,2002-01-01,Developed,74.5,145.0,3,8.02,516.0554391,98.0,34,54.0,3,98.0,6.32,99.0,0.1,5196.932921,3823364.0,2.5,2.6,0.79,15.0
Poland,2001-01-01,Developed,74.2,149.0,3,7.74,466.7383106,95.0,133,53.6,3,98.0,5.86,98.0,0.1,4981.198619,3824876.0,2.5,2.7,0.784,14.7
Portugal,2015-01-01,Developed,81.1,76.0,0,4.602860787172012,0.0,98.0,8,61.6,0,98.0,5.9381895280235995,98.0,0.1,1922.681,135876.0,0.7,0.5,0.841,16.6
Portugal,2014-01-01,Developed,89.0,78.0,0,9.88,271.2545531,98.0,0,6.9,0,98.0,9.5,98.0,0.1,2277.53613,14162.0,0.7,0.5,0.837,16.8
Portugal,2012-01-01,Developed,83.0,81.0,0,11.96,331.457035,98.0,23,59.5,0,98.0,9.74,98.0,0.1,2577.4264,1514844.0,0.7,0.5,0.824,16.3
Portugal,2009-01-01,Developed,79.3,9.0,0,12.03,337.1023516,96.0,3,57.3,0,96.0,1.42,96.0,0.1,2363.97161,1568247.0,0.7,0.5,0.809,16.0
Portugal,2007-01-01,Developed,78.7,94.0,0,12.57,333.3569124,97.0,0,55.7,0,96.0,9.62,97.0,0.1,2278.5845,1542964.0,0.7,0.5,0.797,15.4
Portugal,2004-01-01,Developed,78.0,99.0,0,13.45,276.0999798,94.0,5,53.3,1,95.0,9.84,95.0,0.1,1845.5881,1483861.0,0.7,0.6,0.792,15.9
Qatar,2013-01-01,Developing,77.9,7.0,0,1.2,515.0734795,97.0,73,67.7,0,99.0,2.15,97.0,0.1,8834.87958,12753375.120052494,5.1,4.7,0.843,13.4
Qatar,2010-01-01,Developing,77.3,76.0,0,1.16,37.76848819,97.0,295,66.0,0,98.0,2.9,97.0,0.1,736.22784,12753375.120052494,5.0,4.6,0.825,12.0
Qatar,2007-01-01,Developing,76.7,83.0,0,1.24,44.18506273,94.0,361,65.1,0,97.0,2.31,94.0,0.1,675.61258,12753375.120052494,4.9,4.5,0.83,12.6
Qatar,2006-01-01,Developing,76.6,83.0,0,1.28,448.5952989,96.0,144,65.0,0,95.0,2.58,96.0,0.1,6256.55926,12753375.120052494,4.9,4.5,0.835,13.7
Qatar,2002-01-01,Developing,76.4,85.0,0,0.87,188.6782945,98.0,34,64.1,0,96.0,2.71,96.0,0.1,2999.65492,12753375.120052494,4.8,4.5,0.807,12.2
Qatar,2001-01-01,Developing,76.3,87.0,0,0.76,170.0494537,93.0,23,63.3,0,93.0,2.56,93.0,0.1,2843.63635,12753375.120052494,4.8,4.5,0.809,12.6
Republic of Korea,2015-01-01,Developing,82.3,64.0,1,4.602860787172012,0.0,98.0,7,31.7,2,98.0,5.9381895280235995,98.0,0.1,7483.158469138474,12753375.120052494,1.5,1.0,0.6275510645976182,11.992792792792793
Republic of Korea,2014-01-01,Developing,82.0,66.0,1,0.01,0.0,99.0,442,31.2,2,99.0,7.37,99.0,0.1,7483.158469138474,12753375.120052494,1.5,1.0,0.6275510645976182,11.992792792792793
Republic of Korea,2013-01-01,Developing,81.7,68.0,1,9.33,0.0,99.0,107,3.8,2,99.0,7.2,99.0,0.1,7483.158469138474,12753375.120052494,1.5,1.0,0.6275510645976182,11.992792792792793
Republic of Korea,2012-01-01,Developing,81.2,69.0,1,9.56,0.0,99.0,2,3.4,2,99.0,7.1,99.0,0.1,7483.158469138474,12753375.120052494,1.5,1.0,0.6275510645976182,11.992792792792793
Republic of Korea,2011-01-01,Developing,81.1,72.0,2,9.34,0.0,99.0,42,3.0,2,98.0,6.83,99.0,0.1,7483.158469138474,12753375.120052494,1.5,1.0,0.6275510645976182,11.992792792792793
Republic of Korea,2010-01-01,Developing,87.0,74.0,2,9.23,0.0,94.0,114,29.5,2,95.0,6.79,94.0,0.1,7483.158469138474,12753375.120052494,1.5,1.0,0.6275510645976182,11.992792792792793
Republic of Korea,2009-01-01,Developing,86.0,75.0,2,8.97,0.0,94.0,17,29.1,2,95.0,6.66,94.0,0.1,7483.158469138474,12753375.120052494,1.5,1.0,0.6275510645976182,11.992792792792793
Republic of Korea,2008-01-01,Developing,83.0,75.0,2,9.31,0.0,94.0,2,28.6,2,92.0,6.16,94.0,0.1,7483.158469138474,12753375.120052494,1.5,1.0,0.6275510645976182,11.992792792792793
Republic of Korea,2007-01-01,Developing,79.8,77.0,2,9.05,0.0,91.0,194,28.2,2,91.0,5.99,91.0,0.1,7483.158469138474,12753375.120052494,1.5,1.0,0.6275510645976182,11.992792792792793
Republic of Korea,2006-01-01,Developing,79.4,79.0,2,8.83,0.0,99.0,28,27.7,2,98.0,5.76,98.0,0.1,7483.158469138474,12753375.120052494,1.5,1.0,0.6275510645976182,11.992792792792793
Republic of Korea,2005-01-01,Developing,78.7,84.0,2,9.03,0.0,99.0,7,27.2,3,96.0,5.33,96.0,0.1,7483.158469138474,12753375.120052494,1.6,1.0,0.6275510645976182,11.992792792792793
Republic of Korea,2003-01-01,Developing,77.6,95.0,3,9.66,0.0,91.0,33,26.2,3,94.0,4.93,97.0,0.1,7483.158469138474,12753375.120052494,1.6,1.0,0.6275510645976182,11.992792792792793
Republic of Korea,2002-01-01,Developing,77.1,99.0,3,9.55,0.0,92.0,62,25.7,4,99.0,4.61,97.0,0.1,7483.158469138474,12753375.120052494,1.6,1.1,0.6275510645976182,11.992792792792793
Republic of Moldova,2015-01-01,Developing,72.1,157.0,1,4.602860787172012,0.0,88.0,0,53.4,1,88.0,5.9381895280235995,87.0,0.1,7483.158469138474,12753375.120052494,2.7,2.8,0.6275510645976182,11.992792792792793
Republic of Moldova,2011-01-01,Developing,77.0,177.0,1,9.45,0.0,96.0,0,5.9,1,96.0,1.61,93.0,0.1,7483.158469138474,12753375.120052494,2.8,3.0,0.6275510645976182,11.992792792792793
Republic of Moldova,2007-01-01,Developing,68.3,237.0,1,9.66,0.0,95.0,10,49.1,1,93.0,1.88,92.0,0.1,7483.158469138474,12753375.120052494,3.0,3.2,0.6275510645976182,11.992792792792793
Republic of Moldova,2006-01-01,Developing,68.0,242.0,1,8.36,0.0,98.0,34,48.7,1,98.0,1.63,97.0,0.1,7483.158469138474,12753375.120052494,3.1,3.3,0.6275510645976182,11.992792792792793
Republic of Moldova,2005-01-01,Developing,67.3,248.0,1,10.78,0.0,99.0,6,48.3,1,99.0,9.15,98.0,0.1,7483.158469138474,12753375.120052494,3.1,3.3,0.6275510645976182,11.992792792792793
Republic of Moldova,2004-01-01,Developing,68.0,225.0,1,12.27,0.0,99.0,4,47.9,1,98.0,8.49,98.0,0.1,7483.158469138474,12753375.120052494,3.2,3.4,0.6275510645976182,11.992792792792793
Republic of Moldova,2003-01-01,Developing,67.6,226.0,1,8.15,0.0,99.0,87,47.6,1,98.0,8.24,98.0,0.1,7483.158469138474,12753375.120052494,3.3,3.5,0.6275510645976182,11.992792792792793
Republic of Moldova,2001-01-01,Developing,67.6,228.0,1,10.98,0.0,94.0,457,46.8,1,98.0,7.0,97.0,0.1,7483.158469138474,12753375.120052494,3.5,3.6,0.6275510645976182,11.992792792792793
Republic of Moldova,2000-01-01,Developing,67.1,235.0,1,9.89,0.0,92.0,687,46.5,2,97.0,6.65,95.0,0.1,7483.158469138474,12753375.120052494,3.6,3.7,0.6275510645976182,11.992792792792793
Romania,2014-01-01,Developed,74.8,135.0,2,0.01,1.576409172,94.0,59,59.9,2,94.0,5.57,94.0,0.1,12.27733,1998979.0,2.6,2.8,0.797,14.7
Romania,2010-01-01,Developed,73.4,153.0,2,9.0,983.2518091,98.0,193,56.9,2,94.0,5.83,94.0,0.1,8297.483621,2246871.0,3.0,3.2,0.797,15.8
Romania,2009-01-01,Developed,73.1,158.0,2,10.4,14.96373588,95.0,8,56.3,3,95.0,5.56,95.0,0.1,822.18329,2367487.0,3.0,3.3,0.795,15.4
Romania,2008-01-01,Developed,73.1,159.0,2,11.9,128.0805702,97.0,12,55.6,3,95.0,5.33,96.0,0.1,1136.47356,2537875.0,3.1,3.5,0.78,14.7
Romania,2007-01-01,Developed,72.9,154.0,3,10.6,919.1673438,99.0,353,55.0,3,96.0,5.21,96.0,0.1,8214.185378,2882982.0,3.2,3.6,0.766,14.1
Romania,2004-01-01,Developed,71.7,165.0,4,9.82,431.3250367,99.0,117,53.4,4,97.0,5.43,97.0,0.1,3552.92452,21451748.0,3.4,3.9,0.733,12.9
Romania,2003-01-01,Developed,71.1,174.0,4,8.78,375.1740323,98.0,9,52.9,4,97.0,5.3,97.0,0.1,2774.95586,21574326.0,3.5,4.0,0.722,12.5
Romania,2002-01-01,Developed,77.0,178.0,4,9.62,37.82275031,99.0,14,52.4,5,98.0,4.57,98.0,0.1,2124.873613,2173496.0,3.7,4.1,0.714,12.0
Romania,2001-01-01,Developed,78.0,179.0,4,9.78,180.1095132,98.0,10,51.9,5,99.0,4.36,99.0,0.1,1839.72945,2213197.0,3.8,4.2,0.708,11.7
Romania,2000-01-01,Developed,77.0,175.0,4,10.16,152.6368899,98.0,35,51.4,5,99.0,4.33,99.0,0.1,1668.162731,22442971.0,4.0,4.3,0.703,11.5
Russian Federation,2015-01-01,Developing,75.0,222.0,13,4.602860787172012,0.0,97.0,843,6.5,15,97.0,5.9381895280235995,97.0,0.1,9329.298351,1449687.0,2.3,2.3,0.805,15.0
Russian Federation,2011-01-01,Developing,69.4,242.0,14,11.04,184.764931,97.0,629,58.1,17,97.0,6.61,97.0,0.3,14212.687,14296868.0,2.3,2.4,0.785,14.0
Russian Federation,2008-01-01,Developing,67.5,278.0,16,12.04,161.7301654,98.0,27,56.6,18,98.0,6.22,98.0,0.3,11635.2637,14274235.0,2.3,2.5,0.769,13.9
Russian Federation,2007-01-01,Developing,67.3,282.0,16,12.19,11.02617159,98.0,173,56.1,19,98.0,5.38,98.0,0.3,911.25385,1428588.0,2.4,2.6,0.761,13.8
Russian Federation,2002-01-01,Developing,64.8,313.0,20,10.87,266.5416917,81.0,580,54.5,24,97.0,5.99,97.0,0.3,2375.5944,1453646.0,2.7,2.9,0.727,12.8
Rwanda,2015-01-01,Developing,66.1,227.0,11,4.602860787172012,0.0,98.0,1,21.4,15,99.0,5.9381895280235995,98.0,0.4,71.348397,11629553.0,5.7,5.7,0.493,10.8
Rwanda,2014-01-01,Developing,65.7,23.0,12,0.01,7.549797238,98.0,10,2.8,16,98.0,7.53,98.0,0.4,76.5699517,11345357.0,5.8,5.8,0.488,10.8
Rwanda,2013-01-01,Developing,65.2,233.0,12,0.01,11.71090655,98.0,17,2.1,17,98.0,7.69,98.0,0.5,688.8768557,1165151.0,5.9,5.9,0.485,10.8
Rwanda,2012-01-01,Developing,64.6,239.0,13,0.01,9.774676411,98.0,75,19.5,18,98.0,7.68,98.0,0.7,678.796973,1788853.0,6.1,6.1,0.475,10.5
Rwanda,2011-01-01,Developing,63.8,247.0,14,8.34,9.074569426,97.0,31,18.9,20,93.0,7.71,97.0,1.3,617.317648,151671.0,6.3,6.2,0.464,10.2
Saint Kitts and Nevis,2013-01-01,Developing,69.22493169398908,164.79644808743168,0,8.54,0.0,97.0,0,5.2,0,96.0,6.14,96.0,0.1,7483.158469138474,12753375.120052494,3.7,3.6,0.749,13.4
